,reservation_id,stay_date,guest_id,guest_country_id,reservation_status,reservation_date,date_from,date_to,resort_id,cancel_date,room_cnt,adult_cnt,children_cnt,price,price_tax,total_price_tax,total_price,food_price,food_price_tax,other_price,other_price_tax,room_category_id,sales_channel_id,stay_nights,price_per_night,guest_count,nightly_price_per_guest
23765,87576,2009-07-14,23589,I,Checked-out,2009-07-08,2009-07-14,2009-07-18,1,,1,1,0,18248.394,1824.708,2084.734,20718.568,1871.574,187.026,598.6,73.0,2,1.0,4.0,4562.0985,1,4562.0985
23768,87735,2009-07-14,42306,I,Checked-out,2009-07-14,2009-07-14,2009-07-16,1,,1,1,0,1223.64,122.36,133.48,1334.82,85.46,8.54,25.72,2.58,2,9.0,2.0,611.82,1,611.82
23770,80782,2009-07-14,73430,HR,Checked-out,2008-09-16,2009-07-14,2009-07-15,1,,23,40,0,79223.469,7922.836,11559.477,124752.328,12475.919,1248.081,33052.94,2388.56,5,2.0,1.0,79223.469,40,1980.586725
23771,87674,2009-07-14,6757,HR,Checked-out,2009-07-11,2009-07-14,2009-07-15,1,,2,2,0,1223.64,122.36,130.9,1323.1,85.46,8.54,14.0,0.0,2,10.0,1.0,1223.64,2,611.82
23773,87662,2009-07-14,33178,HR,Checked-out,2009-07-11,2009-07-14,2009-07-16,1,,1,1,0,611.82,61.18,65.45,1103.55,42.73,4.27,449.0,0.0,2,10.0,2.0,305.91,1,305.91
23774,87539,2009-07-14,29174,HR,Checked-out,2009-07-07,2009-07-14,2009-07-15,1,,1,1,0,484.55,48.45,52.72,534.28,42.73,4.27,7.0,0.0,2,10.0,1.0,484.55,1,484.55
23775,87670,2009-07-14,29208,HR,Checked-out,2009-07-11,2009-07-14,2009-07-15,1,,1,1,0,2833.79,283.39,377.5,3749.68,213.65,21.35,702.24,72.76,3,9.0,1.0,2833.79,1,2833.79
23776,87727,2009-07-14,61921,HR,Checked-out,2009-07-14,2009-07-14,2009-08-05,1,,1,1,0,611.82,61.18,65.45,661.55,42.73,4.27,7.0,0.0,3,10.0,22.0,27.810000000000002,1,27.810000000000002
23778,87658,2009-07-14,38936,GB,Checked-out,2009-07-11,2009-07-14,2009-07-17,1,,1,3,0,8784.455,878.409,1065.581,10962.483,1871.428,187.172,306.6,0.0,6,3.0,3.0,2928.1516666666666,3,976.0505555555555
23780,87123,2009-07-14,121681,E,Checked-out,2009-06-17,2009-07-14,2009-07-15,1,,2,5,0,10040.858,1004.042,1160.043,11855.857,1559.499,156.001,255.5,0.0,5,1.0,1.0,10040.858,5,2008.1716000000001
23781,87507,2009-07-14,125665,N,Checked-out,2009-07-04,2009-07-14,2009-08-01,1,,1,1,0,525.45,52.55,56.82,575.18,42.73,4.27,7.0,0.0,3,3.0,18.0,29.19166666666667,1,29.19166666666667
23782,87725,2009-07-14,29369,HR,Checked-out,2009-07-14,2009-07-14,2009-07-16,1,,1,1,0,611.82,61.18,65.45,661.55,42.73,4.27,7.0,0.0,2,10.0,2.0,305.91,1,305.91
23784,87737,2009-07-14,127333,AUT,Checked-out,2009-07-14,2009-07-14,2009-07-15,1,,1,2,0,946.36,94.64,103.19,1045.81,85.45,8.55,14.0,0.0,5,3.0,1.0,946.36,2,473.18
23785,87643,2009-07-14,71850,GB,Checked-out,2009-07-10,2009-07-14,2009-08-02,1,,1,1,0,1304.54,130.46,139.0,1404.0,85.46,8.54,14.0,0.0,2,3.0,19.0,68.66,1,68.66
23786,87641,2009-07-14,107675,LUX,Checked-out,2009-07-10,2009-07-14,2009-07-15,1,,4,4,0,2447.28,244.72,268.11,2674.89,170.92,17.08,56.69,6.31,2,3.0,1.0,2447.28,4,611.82
23787,87734,2009-07-14,127280,D,Checked-out,2009-07-14,2009-07-14,2009-07-15,1,,1,2,0,5256.511,525.673,588.088,5982.496,623.785,62.415,102.2,0.0,5,3.0,1.0,5256.511,2,2628.2555
23788,87482,2009-07-14,93274,HR,Checked-out,2009-07-03,2009-07-14,2009-07-18,1,,1,1,0,816.36,81.64,85.91,866.09,42.73,4.27,7.0,0.0,3,2.0,4.0,204.09,1,204.09
23789,87549,2009-07-14,1700,HR,Checked-out,2009-07-07,2009-07-14,2009-07-15,1,,3,3,0,1374.54,137.46,150.27,1523.73,128.19,12.81,21.0,0.0,2,10.0,1.0,1374.54,3,458.18
23790,87678,2009-07-14,10813,HR,Checked-out,2009-07-11,2009-07-14,2009-07-26,1,,1,1,0,1835.46,183.54,196.35,1984.65,128.19,12.81,21.0,0.0,2,10.0,12.0,152.955,1,152.955
23795,87338,2009-07-14,23589,I,Checked-out,2009-06-25,2009-07-14,2009-08-01,1,,1,1,0,18248.394,1824.708,2084.734,20718.568,1871.574,187.026,598.6,73.0,3,1.0,18.0,1013.7996666666667,1,1013.7996666666667
23799,87618,2009-07-14,23589,I,Checked-out,2009-07-10,2009-07-14,2009-07-19,1,,1,1,0,18248.394,1824.708,2084.734,20718.568,1871.574,187.026,598.6,73.0,2,1.0,5.0,3649.6788,1,3649.6788
23800,87736,2009-07-14,42306,I,Checked-out,2009-07-14,2009-07-14,2009-07-16,1,,1,1,0,1223.64,122.36,133.48,1334.82,85.46,8.54,25.72,2.58,2,9.0,2.0,611.82,1,611.82
23801,87657,2009-07-14,38936,GB,Checked-out,2009-07-11,2009-07-14,2009-07-16,1,,1,3,0,8784.455,878.409,1065.581,10962.483,1871.428,187.172,306.6,0.0,6,3.0,2.0,4392.2275,3,1464.0758333333333
23802,87672,2009-07-14,31283,HR,Checked-out,2009-07-11,2009-07-14,2009-07-15,1,,1,1,0,687.5,68.75,91.95,823.3,42.73,4.27,93.07,18.93,2,10.0,1.0,687.5,1,687.5
23804,87733,2009-07-14,127279,D,Checked-out,2009-07-14,2009-07-14,2009-07-15,1,,1,2,0,5256.511,525.673,588.088,5982.496,623.785,62.415,102.2,0.0,5,3.0,1.0,5256.511,2,2628.2555
23806,87659,2009-07-14,121345,HR,Checked-out,2009-07-11,2009-07-14,2009-07-15,1,,1,1,0,611.82,61.18,65.45,661.55,42.73,4.27,7.0,0.0,3,2.0,1.0,611.82,1,611.82
23811,87746,2009-07-15,29208,HR,Checked-out,2009-07-15,2009-07-15,2009-07-16,1,,1,3,0,3162.22,316.23,378.71,3653.24,299.1,29.9,191.92,32.58,6,9.0,1.0,3162.22,3,1054.0733333333333
23813,87717,2009-07-15,54606,HR,Checked-out,2009-07-14,2009-07-15,2009-07-17,1,,2,2,0,1223.64,122.36,130.9,1323.1,85.46,8.54,14.0,0.0,2,10.0,2.0,611.82,2,305.91
23817,87109,2009-07-15,29206,HR,Checked-out,2009-06-16,2009-07-15,2009-07-17,1,,3,3,0,1835.46,183.54,196.35,1984.65,128.19,12.81,21.0,0.0,2,10.0,2.0,917.73,3,305.91
23825,87465,2009-07-15,30557,HR,Checked-out,2009-07-02,2009-07-15,2009-07-19,1,,1,2,0,723.64,72.36,82.5,830.3,85.45,8.55,21.21,1.59,5,10.0,4.0,180.91,2,90.455
23828,87759,2009-07-15,127355,D,Checked-out,2009-07-15,2009-07-15,2009-07-16,1,,1,1,0,3818.995,381.863,413.034,4182.024,311.929,31.171,51.1,0.0,5,3.0,1.0,3818.995,1,3818.995
23829,87719,2009-07-15,6757,HR,Checked-out,2009-07-14,2009-07-15,2009-07-16,1,,1,1,0,611.82,61.18,65.45,661.55,42.73,4.27,7.0,0.0,2,10.0,1.0,611.82,1,611.82
23832,87639,2009-07-15,121681,E,Checked-out,2009-07-10,2009-07-15,2009-07-16,1,,1,2,0,4151.729,415.151,477.566,7680.914,623.785,62.415,2905.4,0.0,5,1.0,1.0,4151.729,2,2075.8645
23834,87747,2009-07-15,105204,F,Checked-out,2009-07-15,2009-07-15,2009-07-18,1,,1,1,0,4735.364,473.551,504.722,5098.393,311.929,31.171,51.1,0.0,2,3.0,3.0,1578.4546666666665,1,1578.4546666666665
23835,87740,2009-07-15,5547,HR,Checked-out,2009-07-15,2009-07-15,2009-07-16,1,,1,1,0,1835.46,183.54,196.35,1984.65,128.19,12.81,21.0,0.0,2,10.0,1.0,1835.46,1,1835.46
23836,87757,2009-07-15,127350,CS,Checked-out,2009-07-15,2009-07-15,2009-07-17,1,,1,2,0,8111.906,811.176,873.591,8837.891,623.785,62.415,102.2,0.0,6,3.0,2.0,4055.953,2,2027.9765
23838,87468,2009-07-15,76345,I,Checked-out,2009-07-02,2009-07-15,2009-07-18,1,,1,1,0,651.82,65.18,69.45,701.55,42.73,4.27,7.0,0.0,5,3.0,3.0,217.27333333333334,1,217.27333333333334
23839,87479,2009-07-15,81445,NL,Checked-out,2009-07-03,2009-07-15,2009-07-16,1,,3,5,0,26061.949,2606.246,2929.928,29300.667,2183.357,218.343,1055.361,105.339,2,1.0,1.0,26061.949,5,5212.3898
23847,87756,2009-07-15,89915,HR,Checked-out,2009-07-15,2009-07-15,2009-07-16,1,,1,1,0,611.82,61.18,65.45,661.55,42.73,4.27,7.0,0.0,2,11.0,1.0,611.82,1,611.82
23848,87760,2009-07-15,127364,NL,Checked-out,2009-07-15,2009-07-15,2009-07-16,1,,1,3,0,4750.256,475.011,568.597,5813.72,935.714,93.586,127.75,0.0,6,3.0,1.0,4750.256,3,1583.4186666666667
23852,87673,2009-07-15,127129,HR,Checked-out,2009-07-11,2009-07-15,2009-07-16,1,,1,1,0,651.82,65.18,69.45,701.55,42.73,4.27,7.0,0.0,2,4.0,1.0,651.82,1,651.82
23853,87491,2009-07-15,104743,IL,Checked-out,2009-07-03,2009-07-15,2009-07-17,1,,1,1,0,611.82,61.18,65.45,661.55,42.73,4.27,7.0,0.0,6,3.0,2.0,305.91,1,305.91
23858,87710,2009-07-15,1743,HR,Checked-out,2009-07-14,2009-07-15,2009-07-18,1,,1,1,0,4444.167,444.424,475.595,4807.196,311.929,31.171,51.1,0.0,3,10.0,3.0,1481.3890000000001,1,1481.3890000000001
23860,87761,2009-07-15,127367,N,Checked-out,2009-07-15,2009-07-15,2009-07-16,1,,1,1,0,3818.995,381.863,413.034,4182.024,311.929,31.171,51.1,0.0,5,3.0,1.0,3818.995,1,3818.995
23861,87715,2009-07-15,123071,HR,Checked-out,2009-07-14,2009-07-15,2009-07-17,1,,1,1,0,1614.54,161.46,211.08,2125.92,128.19,12.81,383.19,36.81,3,4.0,2.0,807.27,1,807.27
23862,87745,2009-07-15,122074,HR,Checked-out,2009-07-15,2009-07-15,2009-07-16,1,,1,2,0,769.09,76.91,85.46,868.54,85.45,8.55,14.0,0.0,6,10.0,1.0,769.09,2,384.545
23864,87744,2009-07-15,20168,HR,Checked-out,2009-07-15,2009-07-15,2009-07-18,1,,1,1,0,2842.62,284.262,315.433,3205.649,311.929,31.171,51.1,0.0,2,9.0,3.0,947.54,1,947.54
23866,87712,2009-07-15,38936,GB,Checked-out,2009-07-14,2009-07-15,2009-07-21,1,,1,2,0,12711.855,1271.149,1652.355,16214.249,2495.213,249.587,1007.181,131.619,6,3.0,6.0,2118.6425,2,1059.32125
23869,87569,2009-07-16,29162,HR,Checked-out,2009-07-08,2009-07-16,2009-07-17,1,,4,4,0,1832.72,183.28,200.36,2031.64,170.92,17.08,28.0,0.0,2,10.0,1.0,1832.72,4,458.18
23870,87779,2009-07-16,19670,HR,Checked-out,2009-07-16,2009-07-16,2009-07-17,1,,1,1,0,1223.64,122.36,130.9,1323.1,85.46,8.54,14.0,0.0,2,4.0,1.0,1223.64,1,1223.64
23873,87778,2009-07-16,127388,CDN,Checked-out,2009-07-16,2009-07-16,2009-07-17,1,,1,2,0,773.64,77.36,85.91,873.09,85.45,8.55,14.0,0.0,2,3.0,1.0,773.64,2,386.82
23874,87508,2009-07-16,49081,HR,Checked-out,2009-07-04,2009-07-16,2009-07-17,1,,2,2,0,1303.64,130.36,150.21,1791.49,85.46,8.54,402.39,11.31,2,3.0,1.0,1303.64,2,651.82
23877,87776,2009-07-16,127382,CH,Checked-out,2009-07-16,2009-07-16,2009-07-17,1,,1,2,0,3598.462,359.817,422.232,4324.447,623.785,62.415,102.2,0.0,5,3.0,1.0,3598.462,2,1799.231
23878,87721,2009-07-16,29370,HR,Checked-out,2009-07-14,2009-07-16,2009-07-17,1,,1,1,0,458.18,45.82,50.09,507.91,42.73,4.27,7.0,0.0,2,10.0,1.0,458.18,1,458.18
23883,87780,2009-07-16,19670,HR,Checked-out,2009-07-16,2009-07-16,2009-07-17,1,,1,1,0,1223.64,122.36,130.9,1323.1,85.46,8.54,14.0,0.0,2,4.0,1.0,1223.64,1,1223.64
23889,87716,2009-07-16,13032,HR,Checked-out,2009-07-14,2009-07-16,2009-07-17,1,,1,1,0,611.82,61.18,65.45,661.55,42.73,4.27,7.0,0.0,2,9.0,1.0,611.82,1,611.82
23892,87624,2009-07-16,38936,GB,Checked-out,2009-07-10,2009-07-16,2009-07-20,1,,1,3,0,11119.798,1112.009,1361.596,14023.811,2495.213,249.587,408.8,0.0,2,3.0,4.0,2779.9495,3,926.6498333333334
23893,87729,2009-07-16,19272,HR,Checked-out,2009-07-14,2009-07-16,2009-07-17,1,,1,1,0,651.82,65.18,69.45,701.55,42.73,4.27,7.0,0.0,2,10.0,1.0,651.82,1,651.82
23894,87671,2009-07-16,1700,HR,Checked-out,2009-07-11,2009-07-16,2009-07-18,1,,1,1,0,458.18,45.82,50.09,507.91,42.73,4.27,7.0,0.0,2,10.0,2.0,229.09,1,229.09
23895,87752,2009-07-16,78145,HR,Checked-out,2009-07-15,2009-07-16,2009-07-17,1,,2,2,0,1303.64,130.36,138.9,1403.1,85.46,8.54,14.0,0.0,3,10.0,1.0,1303.64,2,651.82
23898,87775,2009-07-16,107221,HR,Checked-out,2009-07-16,2009-07-16,2009-07-18,1,,1,1,0,611.82,61.18,65.45,661.55,42.73,4.27,7.0,0.0,3,4.0,2.0,305.91,1,305.91
23910,87694,2009-07-16,69979,HR,Checked-out,2009-07-12,2009-07-16,2009-07-17,1,,1,2,0,723.64,72.36,80.91,949.09,85.45,8.55,140.0,0.0,5,4.0,1.0,723.64,2,361.82
23915,87722,2009-07-16,55949,HR,Checked-out,2009-07-14,2009-07-16,2009-07-17,1,,2,2,0,732.72,73.28,81.82,832.18,85.46,8.54,14.0,0.0,2,2.0,1.0,732.72,2,366.36
23916,87769,2009-07-16,5547,HR,Checked-out,2009-07-16,2009-07-16,2009-07-17,1,,3,3,0,3670.92,367.08,392.7,7251.3,256.38,25.62,3324.0,0.0,2,10.0,1.0,3670.92,3,1223.64
23922,87748,2009-07-16,127342,S,Checked-out,2009-07-15,2009-07-16,2009-07-17,1,,1,1,0,651.82,65.18,69.45,701.55,42.73,4.27,7.0,0.0,2,3.0,1.0,651.82,1,651.82
23926,87777,2009-07-16,84836,HR,Checked-out,2009-07-16,2009-07-16,2009-07-17,1,,1,1,0,989.09,98.91,103.18,1038.82,42.73,4.27,7.0,0.0,5,4.0,1.0,989.09,1,989.09
23931,87742,2009-07-17,29309,HR,Checked-out,2009-07-15,2009-07-17,2009-07-18,1,,2,2,0,1223.64,122.36,130.9,1323.1,85.46,8.54,14.0,0.0,2,10.0,1.0,1223.64,2,611.82
23934,87787,2009-07-17,75758,I,Checked-out,2009-07-17,2009-07-17,2009-07-19,1,,1,1,0,4733.32,473.332,504.503,5096.349,311.929,31.171,51.1,0.0,3,3.0,2.0,2366.66,1,2366.66
23935,87795,2009-07-17,127416,RO,Checked-out,2009-07-17,2009-07-17,2009-07-18,1,,1,2,0,3504.219,350.4,412.815,4230.204,623.785,62.415,102.2,0.0,5,3.0,1.0,3504.219,2,1752.1095
23938,87668,2009-07-17,5547,HR,Checked-out,2009-07-11,2009-07-17,2009-07-18,1,,1,1,0,1835.46,183.54,215.35,3920.65,128.19,12.81,1957.0,19.0,2,10.0,1.0,1835.46,1,1835.46
23940,87629,2009-07-17,63772,NL,Checked-out,2009-07-10,2009-07-17,2009-07-19,1,,2,2,0,1303.64,130.36,138.9,1403.1,85.46,8.54,14.0,0.0,2,9.0,2.0,651.82,2,325.91
23948,87180,2009-07-17,619,HR,Checked-out,2009-06-18,2009-07-17,2009-07-19,1,,1,1,0,516.49,51.66,86.24,1011.61,106.36,10.64,388.76,23.94,6,10.0,2.0,258.245,1,258.245
23951,87741,2009-07-17,5333,HR,Checked-out,2009-07-15,2009-07-17,2009-07-18,1,,2,2,0,1223.64,122.36,130.9,1323.1,85.46,8.54,14.0,0.0,2,4.0,1.0,1223.64,2,611.82
23961,86971,2009-07-17,619,HR,Checked-out,2009-06-10,2009-07-17,2009-07-19,1,,6,6,0,516.49,51.66,86.24,1011.61,106.36,10.64,388.76,23.94,2,10.0,2.0,258.245,6,43.04083333333333
23962,87792,2009-07-17,81445,NL,Checked-out,2009-07-17,2009-07-17,2009-07-18,1,,1,3,0,15426.506,1542.563,1848.579,21869.34,2183.284,218.416,4259.55,87.6,5,1.0,1.0,15426.506,3,5142.1686666666665
23964,84864,2009-07-17,122289,BR,Checked-out,2009-03-12,2009-07-17,2009-07-19,1,,1,4,0,960.91,96.09,113.18,1145.82,170.91,17.09,14.0,0.0,6,1.0,2.0,480.455,4,120.11375
23967,87739,2009-07-17,100214,CH,Checked-out,2009-07-15,2009-07-17,2009-07-23,1,,1,1,0,2959.785,296.015,327.186,3322.814,311.929,31.171,51.1,0.0,5,3.0,6.0,493.29749999999996,1,493.29749999999996
23974,87791,2009-07-17,23589,I,Checked-out,2009-07-17,2009-07-17,2009-07-22,1,,1,2,0,18971.678,1897.124,2458.932,23074.57,2183.43,218.27,1919.462,343.538,6,1.0,5.0,3794.3356,2,1897.1678
23975,87790,2009-07-17,127393,CH,Checked-out,2009-07-17,2009-07-17,2009-07-18,1,,1,2,0,5246.145,524.578,586.993,5972.13,623.785,62.415,102.2,0.0,6,3.0,1.0,5246.145,2,2623.0725
23990,80524,2009-07-18,86884,HR,Checked-out,2008-09-06,2009-07-18,2009-07-19,1,,6,8,0,12659.368,1266.112,1873.91,19220.17,2495.286,249.514,4065.516,358.284,5,2.0,1.0,12659.368,8,1582.421
23994,84979,2009-07-18,15851,D,Checked-out,2009-03-18,2009-07-18,2009-07-19,1,,1,2,0,5250.16,525.016,587.431,5976.145,623.785,62.415,102.2,0.0,6,3.0,1.0,5250.16,2,2625.08
23998,87808,2009-07-18,87122,HR,Checked-out,2009-07-18,2009-07-18,2009-07-19,1,,1,1,0,611.82,61.18,65.45,661.55,42.73,4.27,7.0,0.0,5,10.0,1.0,611.82,1,611.82
23999,87762,2009-07-18,105204,F,Checked-out,2009-07-16,2009-07-18,2009-07-22,1,,1,1,0,11997.842,1199.828,1357.07,13103.5,623.858,62.342,481.8,94.9,2,3.0,4.0,2999.4605,1,2999.4605
24012,87763,2009-07-18,105204,F,Checked-out,2009-07-16,2009-07-18,2009-07-22,1,,1,1,0,11997.842,1199.828,1357.07,13103.5,623.858,62.342,481.8,94.9,2,3.0,4.0,2999.4605,1,2999.4605
24017,87819,2009-07-18,127442,NL,Checked-out,2009-07-18,2009-07-18,2009-07-19,1,,1,2,0,4178.885,417.852,480.267,4904.87,623.785,62.415,102.2,0.0,4,3.0,1.0,4178.885,2,2089.4425
24018,86635,2009-07-18,81445,NL,Checked-out,2009-05-26,2009-07-18,2009-07-19,1,,1,2,0,5250.16,525.016,748.031,6618.545,623.785,62.415,744.6,160.6,5,1.0,1.0,5250.16,2,2625.08
24022,87796,2009-07-18,127419,NL,Checked-out,2009-07-18,2009-07-18,2009-07-19,1,,1,2,0,773.64,77.36,85.91,873.09,85.45,8.55,14.0,0.0,5,3.0,1.0,773.64,2,386.82
24024,87801,2009-07-18,127422,HR,Checked-out,2009-07-18,2009-07-18,2009-07-19,1,,2,2,0,1303.64,130.36,138.9,1768.1,85.46,8.54,379.0,0.0,2,4.0,1.0,1303.64,2,651.82
24026,87818,2009-07-18,127439,HR,Checked-out,2009-07-18,2009-07-18,2009-07-19,1,,1,3,0,4400.586,440.044,533.63,5489.6,935.714,93.586,153.3,0.0,6,4.0,1.0,4400.586,3,1466.862
24027,87817,2009-07-18,86609,HR,Checked-out,2009-07-18,2009-07-18,2009-07-19,1,,2,4,0,8898.335,889.797,1014.627,10350.305,1247.57,124.83,204.4,0.0,5,2.0,1.0,8898.335,4,2224.58375
24037,87528,2009-07-19,81445,NL,Checked-out,2009-07-06,2009-07-19,2009-07-20,1,,1,2,0,5250.16,525.016,587.431,5976.145,623.785,62.415,102.2,0.0,5,1.0,1.0,5250.16,2,2625.08
24045,83107,2009-07-19,71059,HR,Checked-out,2008-12-12,2009-07-19,2009-07-20,1,,23,41,0,86494.05,8649.551,12292.47,124829.051,12787.848,1279.252,25547.153,2363.667,5,2.0,1.0,86494.05,41,2109.610975609756
24049,87563,2009-07-19,74145,GB,Checked-out,2009-07-08,2009-07-19,2009-07-20,1,,1,2,0,3069.796,306.965,369.38,3795.781,623.785,62.415,102.2,0.0,5,3.0,1.0,3069.796,2,1534.898
24052,87738,2009-07-19,45650,HR,Checked-out,2009-07-15,2009-07-19,2009-07-20,1,,1,2,0,723.64,72.36,80.91,823.09,85.45,8.55,14.0,0.0,6,4.0,1.0,723.64,2,361.82
24059,87810,2009-07-19,61921,HR,Checked-out,2009-07-18,2009-07-19,2009-08-05,1,,1,1,0,1223.64,122.36,130.9,1323.1,85.46,8.54,14.0,0.0,3,10.0,17.0,71.97882352941177,1,71.97882352941177
24060,87824,2009-07-19,87139,D,Checked-out,2009-07-19,2009-07-19,2009-07-20,1,,1,2,0,569.09,56.91,65.46,668.54,85.45,8.55,14.0,0.0,2,3.0,1.0,569.09,2,284.545
24063,87822,2009-07-19,127456,I,Checked-out,2009-07-19,2009-07-19,2009-07-20,1,,1,2,0,3599.63,359.963,422.378,4325.615,623.785,62.415,102.2,0.0,6,3.0,1.0,3599.63,2,1799.815
24066,87580,2009-07-20,127035,HR,Checked-out,2009-07-08,2009-07-20,2009-07-22,1,,4,5,0,1947.28,194.72,211.81,2146.19,170.91,17.09,28.0,0.0,2,4.0,2.0,973.64,5,194.728
24071,82602,2009-07-20,74145,GB,Checked-out,2008-11-21,2009-07-20,2009-07-21,1,,12,20,0,36512.848,3651.314,5563.184,61698.578,7173.71,717.59,18012.02,1194.28,5,1.0,1.0,36512.848,20,1825.6424
24073,84627,2009-07-20,74145,GB,Checked-out,2009-03-03,2009-07-20,2009-07-22,1,,1,3,0,36512.848,3651.314,5563.184,61698.578,7173.71,717.59,18012.02,1194.28,6,3.0,2.0,18256.424,3,6085.474666666666
24076,87802,2009-07-20,42306,I,Checked-out,2009-07-18,2009-07-20,2009-07-21,1,,3,3,0,1835.46,183.54,196.35,1984.65,128.19,12.81,21.0,0.0,2,9.0,1.0,1835.46,3,611.82
24081,87806,2009-07-20,23589,I,Checked-out,2009-07-18,2009-07-20,2009-07-23,1,,1,1,0,12910.926,1291.005,1618.045,15503.886,1559.572,155.928,1033.388,171.112,2,1.0,3.0,4303.642,1,4303.642
24083,87827,2009-07-20,127506,CH,Checked-out,2009-07-20,2009-07-20,2009-07-21,1,,1,2,0,569.09,56.91,65.46,668.54,85.45,8.55,14.0,0.0,6,3.0,1.0,569.09,2,284.545
24087,87833,2009-07-20,127536,SF,Checked-out,2009-07-20,2009-07-20,2009-07-21,1,,1,3,0,6200.401,620.062,713.648,7289.415,935.714,93.586,153.3,0.0,6,3.0,1.0,6200.401,3,2066.800333333333
24090,87784,2009-07-20,38936,GB,Checked-out,2009-07-17,2009-07-20,2009-07-21,1,,1,2,0,7498.852,749.856,874.686,8950.822,1247.57,124.83,204.4,0.0,5,3.0,1.0,7498.852,2,3749.426
24096,86074,2009-07-20,67637,HR,Checked-out,2009-05-01,2009-07-20,2009-07-22,1,,1,1,0,611.82,61.18,72.98,695.82,42.73,4.27,41.27,7.53,1,4.0,2.0,305.91,1,305.91
24097,87832,2009-07-20,84836,HR,Checked-out,2009-07-20,2009-07-20,2009-07-21,1,,1,1,0,989.09,98.91,103.18,1038.82,42.73,4.27,7.0,0.0,4,4.0,1.0,989.09,1,989.09
24098,87831,2009-07-20,127514,HR,Checked-out,2009-07-20,2009-07-20,2009-07-21,1,,1,2,0,569.09,56.91,65.46,668.54,85.45,8.55,14.0,0.0,6,4.0,1.0,569.09,2,284.545
24099,87605,2009-07-20,121594,HR,Checked-out,2009-07-09,2009-07-20,2009-07-23,1,,1,1,0,611.82,61.18,65.45,802.55,42.73,4.27,148.0,0.0,2,10.0,3.0,203.94000000000003,1,203.94000000000003
24107,87749,2009-07-21,51545,HR,Checked-out,2009-07-15,2009-07-21,2009-07-23,1,,1,1,0,766.36,76.64,80.91,1068.09,42.73,4.27,259.0,0.0,5,10.0,2.0,383.18,1,383.18
24109,87862,2009-07-21,127648,CH,Checked-out,2009-07-21,2009-07-21,2009-07-22,1,,1,2,0,3745.265,374.49,436.905,4471.25,623.785,62.415,102.2,0.0,6,3.0,1.0,3745.265,2,1872.6325
24115,87858,2009-07-21,127639,E,Checked-out,2009-07-21,2009-07-21,2009-07-22,1,,1,2,0,6667.893,666.782,729.197,7393.878,623.785,62.415,102.2,0.0,4,3.0,1.0,6667.893,2,3333.9465
24117,87666,2009-07-21,17023,HR,Checked-out,2009-07-11,2009-07-21,2009-07-22,1,,1,1,0,1378.18,137.82,154.1,1512.8,85.46,8.54,49.16,7.74,2,10.0,1.0,1378.18,1,1378.18
24119,87767,2009-07-21,106176,AUT,Checked-out,2009-07-16,2009-07-21,2009-07-23,1,,1,1,0,766.36,76.64,80.91,816.09,42.73,4.27,7.0,0.0,5,3.0,2.0,383.18,1,383.18
24120,87864,2009-07-21,105644,BIH,Checked-out,2009-07-21,2009-07-21,2009-07-22,1,,1,1,0,4445.481,444.57,475.741,6268.51,311.929,31.171,1511.1,0.0,6,3.0,1.0,4445.481,1,4445.481
24127,87731,2009-07-21,17023,HR,Checked-out,2009-07-14,2009-07-21,2009-07-22,1,,1,1,0,1378.18,137.82,154.1,1512.8,85.46,8.54,49.16,7.74,5,10.0,1.0,1378.18,1,1378.18
24128,87294,2009-07-21,93163,HR,Checked-out,2009-06-24,2009-07-21,2009-07-25,1,,1,1,0,611.82,61.18,65.45,661.55,42.73,4.27,7.0,0.0,3,3.0,4.0,152.955,1,152.955
24130,86981,2009-07-21,24056,SLO,Checked-out,2009-06-10,2009-07-21,2009-07-23,1,,7,12,0,9797.038,979.66,1937.493,20424.305,3742.783,374.417,6884.484,583.416,5,1.0,2.0,4898.519,12,408.2099166666667
24135,87183,2009-07-21,63575,SLO,Checked-out,2009-06-18,2009-07-21,2009-07-22,1,,2,4,0,1447.28,144.72,161.82,1646.18,170.9,17.1,28.0,0.0,5,1.0,1.0,1447.28,4,361.82
24136,87720,2009-07-21,127274,USA,Checked-out,2009-07-14,2009-07-21,2009-07-22,1,,1,2,0,876.36,87.64,96.19,975.81,85.45,8.55,14.0,0.0,6,3.0,1.0,876.36,2,438.18
24142,87805,2009-07-21,86609,HR,Checked-out,2009-07-18,2009-07-21,2009-07-28,1,,1,3,0,4605.935,460.63,554.216,5669.399,935.714,93.586,127.75,0.0,6,2.0,7.0,657.9907142857144,3,219.33023809523812
24145,87809,2009-07-21,38936,GB,Checked-out,2009-07-18,2009-07-21,2009-07-22,1,,1,1,0,2777.066,277.692,311.637,3100.821,311.929,31.171,11.826,2.774,5,3.0,1.0,2777.066,1,2777.066
24150,87859,2009-07-21,127645,AUS,Checked-out,2009-07-21,2009-07-21,2009-07-22,1,,1,1,0,6007.535,600.79,631.961,6370.564,311.929,31.171,51.1,0.0,3,3.0,1.0,6007.535,1,6007.535
24152,86992,2009-07-21,125656,I,Checked-out,2009-06-11,2009-07-21,2009-07-22,1,,23,45,0,49042.86,4904.14,8995.498,100687.002,14035.418,1404.082,37608.724,2687.276,5,1.0,1.0,49042.86,45,1089.8413333333333
