reservation_id,stay_date,guest_id,guest_country_id,reservation_status,reservation_date,date_from,date_to,cancel_date,room_cnt,adult_cnt,children_cnt,price,price_tax,total_price_tax,total_price,food_price,food_price_tax,other_price,other_price_tax,room_category_id,sales_channel_id,stay_nights,price_per_night,guest_count,nightly_price_per_guest
86303,2009-05-12,29208,HR,Checked-out,2009-05-12,2009-05-12,2009-05-13,,1,1,0,591.82,59.18,63.45,641.55,42.73,4.27,7.0,0.0,6,9.0,1.0,591.82,1,591.82
86209,2009-05-12,106493,HR,Checked-out,2009-05-07,2009-05-12,2009-05-15,,5,5,0,8785.43,878.57,1151.29,11554.71,555.49,55.51,2213.79,217.21,5,2.0,3.0,2928.476666666667,5,585.6953333333333
83191,2009-05-12,63575,SLO,Checked-out,2008-12-17,2009-05-12,2009-05-13,,6,10,0,20023.462,2002.39,2314.392,23653.46,3118.998,312.002,511.0,0.0,5,1.0,1.0,20023.462,10,2002.3462
85085,2009-05-12,73430,HR,Checked-out,2009-03-21,2009-05-12,2009-05-13,,12,21,0,103272.443,10326.653,15433.952,167158.174,17466.199,1747.401,46419.532,3359.898,5,2.0,1.0,103272.443,21,4917.735380952381
86247,2009-05-12,107613,HR,Checked-out,2009-05-08,2009-05-12,2009-05-14,,2,2,0,651.82,65.18,69.45,701.55,42.73,4.27,7.0,0.0,2,10.0,2.0,325.91,2,162.955
85665,2009-05-12,81445,NL,Checked-out,2009-04-16,2009-05-12,2009-05-15,,1,2,0,5283.886,528.374,590.789,6009.871,623.785,62.415,102.2,0.0,5,1.0,3.0,1761.2953333333335,2,880.6476666666667
86221,2009-05-12,82666,HR,Checked-out,2009-05-08,2009-05-12,2009-05-13,,3,3,0,1835.46,183.54,196.35,1984.65,128.19,12.81,21.0,0.0,3,10.0,1.0,1835.46,3,611.82
86295,2009-05-12,119670,HR,Checked-out,2009-05-12,2009-05-12,2009-05-15,,1,1,0,4258.674,425.809,488.151,4984.732,623.858,62.342,102.2,0.0,5,10.0,3.0,1419.558,1,1419.558
80773,2009-05-12,73430,HR,Checked-out,2008-09-16,2009-05-12,2009-05-13,,19,35,0,103272.443,10326.653,15433.952,167158.174,17466.199,1747.401,46419.532,3359.898,5,2.0,1.0,103272.443,35,2950.6412285714287
86320,2009-05-12,124052,AUT,Checked-out,2009-05-12,2009-05-12,2009-05-13,,1,2,0,773.64,77.36,85.91,873.09,85.45,8.55,14.0,0.0,7,3.0,1.0,773.64,2,386.82
86210,2009-05-12,106493,HR,Checked-out,2009-05-07,2009-05-12,2009-05-14,,8,8,0,8785.43,878.57,1151.29,11554.71,555.49,55.51,2213.79,217.21,2,2.0,2.0,4392.715,8,549.089375
86227,2009-05-12,89521,HR,Checked-out,2009-05-08,2009-05-12,2009-05-13,,1,1,0,3740.447,374.052,405.223,4103.476,311.929,31.171,51.1,0.0,5,2.0,1.0,3740.447,1,3740.447
86294,2009-05-12,92842,BG,Checked-out,2009-05-12,2009-05-12,2009-05-13,,1,1,0,5083.136,508.299,701.457,6350.708,311.929,31.171,955.643,161.987,3,3.0,1.0,5083.136,1,5083.136
86058,2009-05-12,29311,HR,Checked-out,2009-05-01,2009-05-12,2009-05-13,,2,3,0,1573.63,157.37,198.95,1853.55,128.18,12.82,151.74,28.76,6,10.0,1.0,1573.63,3,524.5433333333334
86265,2009-05-12,108036,HR,Checked-out,2009-05-09,2009-05-12,2009-05-13,,1,1,0,1223.64,122.36,130.9,1323.1,85.46,8.54,14.0,0.0,2,10.0,1.0,1223.64,1,1223.64
86180,2009-05-12,111199,SGP,Checked-out,2009-05-06,2009-05-12,2009-05-16,,1,1,0,3901.558,390.185,600.498,6056.445,311.929,31.171,1842.958,179.142,2,9.0,4.0,975.3895,1,975.3895
86230,2009-05-12,23589,I,Checked-out,2009-05-08,2009-05-12,2009-05-30,,1,1,0,24991.842,2499.228,3715.919,37207.151,2183.503,218.197,10031.806,998.494,2,1.0,18.0,1388.4356666666667,1,1388.4356666666667
85686,2009-05-12,10813,HR,Checked-out,2009-04-16,2009-05-12,2009-05-16,,2,2,0,1223.64,122.36,130.9,1323.1,85.46,8.54,14.0,0.0,3,10.0,4.0,305.91,2,152.955
86235,2009-05-13,619,HR,Checked-out,2009-05-08,2009-05-13,2009-05-15,,1,1,0,3767.384,376.68,518.008,6297.856,623.858,62.342,1906.614,78.986,2,10.0,2.0,1883.692,1,1883.692
86313,2009-05-13,113596,AUT,Checked-out,2009-05-12,2009-05-13,2009-05-14,,1,1,0,1223.64,122.36,156.14,1437.86,85.46,8.54,128.76,25.24,2,9.0,1.0,1223.64,1,1223.64
86299,2009-05-13,29192,HR,Checked-out,2009-05-12,2009-05-13,2009-05-16,,1,1,0,611.82,61.18,65.45,801.55,42.73,4.27,147.0,0.0,2,10.0,3.0,203.94000000000003,1,203.94000000000003
86166,2009-05-13,108345,HR,Checked-out,2009-05-06,2009-05-13,2009-05-14,,2,2,0,611.82,61.18,65.45,668.55,42.73,4.27,14.0,0.0,2,10.0,1.0,611.82,2,305.91
86158,2009-05-13,89915,HR,Checked-out,2009-05-06,2009-05-13,2009-05-14,,2,2,0,1223.64,122.36,130.9,1323.1,85.46,8.54,14.0,0.0,3,4.0,1.0,1223.64,2,611.82
86012,2009-05-13,105204,F,Checked-out,2009-04-29,2009-05-13,2009-05-16,,1,1,0,14286.903,1428.756,1522.269,15375.99,935.787,93.513,153.3,0.0,3,3.0,3.0,4762.301,1,4762.301
86325,2009-05-13,29208,HR,Checked-out,2009-05-13,2009-05-13,2009-05-14,,1,1,0,1183.64,118.36,126.9,1498.1,85.46,8.54,229.0,0.0,6,9.0,1.0,1183.64,1,1183.64
86163,2009-05-13,108274,HR,Checked-out,2009-05-06,2009-05-13,2009-05-14,,3,3,0,1835.46,183.54,196.35,2006.65,128.19,12.81,43.0,0.0,2,4.0,1.0,1835.46,3,611.82
86332,2009-05-13,29208,HR,Checked-out,2009-05-13,2009-05-13,2009-05-16,,1,1,0,1183.64,118.36,126.9,1498.1,85.46,8.54,229.0,0.0,5,9.0,3.0,394.5466666666667,1,394.5466666666667
86138,2009-05-13,57442,HR,Checked-out,2009-05-05,2009-05-13,2009-05-15,,3,3,0,1835.46,183.54,196.35,1984.65,128.19,12.81,21.0,0.0,3,10.0,2.0,917.73,3,305.91
86261,2009-05-13,29174,HR,Checked-out,2009-05-09,2009-05-13,2009-05-14,,1,1,0,552.73,55.27,59.54,602.46,42.73,4.27,7.0,0.0,3,10.0,1.0,552.73,1,552.73
86095,2009-05-13,55165,F,Checked-out,2009-05-03,2009-05-13,2009-05-14,,1,2,0,6011.696,601.155,663.57,6737.681,623.785,62.415,102.2,0.0,5,3.0,1.0,6011.696,2,3005.848
86334,2009-05-13,20405,HR,Checked-out,2009-05-13,2009-05-13,2009-05-14,,1,1,0,611.82,61.18,65.45,661.55,42.73,4.27,7.0,0.0,3,10.0,1.0,611.82,1,611.82
86337,2009-05-13,74815,HR,Checked-out,2009-05-13,2009-05-13,2009-05-14,,1,1,0,695.45,69.55,76.4,756.9,42.73,4.27,18.72,2.58,2,10.0,1.0,695.45,1,695.45
86318,2009-05-13,8787,HR,Checked-out,2009-05-12,2009-05-13,2009-05-14,,1,1,0,695.45,69.55,73.82,745.18,42.73,4.27,7.0,0.0,2,3.0,1.0,695.45,1,695.45
86301,2009-05-13,23589,I,Checked-out,2009-05-12,2009-05-13,2009-06-04,,1,2,0,29285.118,2928.322,3301.279,33335.961,2495.432,249.368,1555.411,123.589,3,1.0,22.0,1331.1417272727272,2,665.5708636363636
86335,2009-05-13,124068,I,Checked-out,2009-05-13,2009-05-13,2009-05-14,,1,2,0,7011.65,701.165,768.836,7571.779,311.929,31.171,248.2,36.5,4,3.0,1.0,7011.65,2,3505.825
86344,2009-05-13,16337,HR,Checked-out,2009-05-13,2009-05-13,2009-05-14,,1,1,0,730.45,73.05,77.32,780.18,42.73,4.27,7.0,0.0,2,10.0,1.0,730.45,1,730.45
86345,2009-05-13,29044,HR,Checked-out,2009-05-13,2009-05-13,2009-05-14,,1,1,0,766.36,76.64,80.91,816.09,42.73,4.27,7.0,0.0,5,10.0,1.0,766.36,1,766.36
86264,2009-05-13,33738,HR,Checked-out,2009-05-09,2009-05-13,2009-05-14,,1,1,0,611.82,61.18,65.45,661.55,42.73,4.27,7.0,0.0,3,10.0,1.0,611.82,1,611.82
86327,2009-05-13,91649,HR,Checked-out,2009-05-13,2009-05-13,2009-05-14,,1,1,0,695.45,69.55,73.82,745.18,42.73,4.27,7.0,0.0,5,10.0,1.0,695.45,1,695.45
86351,2009-05-13,7016,HR,Checked-out,2009-05-13,2009-05-13,2009-05-16,,1,1,0,1223.64,122.36,170.12,1494.88,85.46,8.54,185.78,39.22,3,10.0,3.0,407.88000000000005,1,407.88000000000005
86302,2009-05-13,93274,HR,Checked-out,2009-05-12,2009-05-13,2009-05-16,,1,1,0,651.82,65.18,69.45,701.55,42.73,4.27,7.0,0.0,2,2.0,3.0,217.27333333333334,1,217.27333333333334
85932,2009-05-13,619,HR,Checked-out,2009-04-25,2009-05-13,2009-05-17,,1,2,0,3767.384,376.68,518.008,6297.856,623.858,62.342,1906.614,78.986,2,10.0,4.0,941.846,2,470.923
86349,2009-05-13,54606,HR,Checked-out,2009-05-13,2009-05-13,2009-05-14,,1,1,0,611.82,61.18,65.45,661.55,42.73,4.27,7.0,0.0,4,10.0,1.0,611.82,1,611.82
86010,2009-05-13,105204,F,Checked-out,2009-04-29,2009-05-13,2009-05-16,,1,1,0,14286.903,1428.756,1522.269,15375.99,935.787,93.513,153.3,0.0,3,3.0,3.0,4762.301,1,4762.301
86290,2009-05-13,38936,GB,Checked-out,2009-05-11,2009-05-13,2009-05-17,,1,1,0,2373.887,237.396,500.269,3790.014,311.929,31.171,1104.198,231.702,3,3.0,4.0,593.47175,1,593.47175
86323,2009-05-13,113596,AUT,Checked-out,2009-05-13,2009-05-13,2009-05-14,,1,1,0,1223.64,122.36,156.14,1437.86,85.46,8.54,128.76,25.24,3,9.0,1.0,1223.64,1,1223.64
86253,2009-05-13,61921,HR,Checked-out,2009-05-09,2009-05-13,2009-05-16,,1,1,0,1223.64,122.36,163.36,1470.64,85.46,8.54,161.54,32.46,3,10.0,3.0,407.88000000000005,1,407.88000000000005
86350,2009-05-13,124100,RO,Checked-out,2009-05-13,2009-05-13,2009-05-14,,1,1,0,511.82,51.18,55.45,561.55,42.73,4.27,7.0,0.0,2,3.0,1.0,511.82,1,511.82
86236,2009-05-14,619,HR,Checked-out,2009-05-08,2009-05-14,2009-05-15,,2,2,0,7528.928,752.776,948.27,9275.234,1247.716,124.684,498.59,70.81,2,10.0,1.0,7528.928,2,3764.464
85851,2009-05-14,62339,HR,Checked-out,2009-04-22,2009-05-14,2009-05-15,,2,2,0,3670.92,367.08,392.7,3969.3,256.38,25.62,42.0,0.0,2,3.0,1.0,3670.92,2,1835.46
86356,2009-05-14,12442,HR,Checked-out,2009-05-14,2009-05-14,2009-05-15,,1,2,0,946.36,94.64,103.19,1045.81,85.45,8.55,14.0,0.0,5,4.0,1.0,946.36,2,473.18
86341,2009-05-14,124070,HR,Checked-out,2009-05-13,2009-05-14,2009-05-15,,2,2,0,1303.64,130.36,138.9,1403.1,85.46,8.54,14.0,0.0,3,4.0,1.0,1303.64,2,651.82
86330,2009-05-14,29206,HR,Checked-out,2009-05-13,2009-05-14,2009-05-15,,1,1,0,611.82,61.18,65.45,661.55,42.73,4.27,7.0,0.0,2,10.0,1.0,611.82,1,611.82
86139,2009-05-14,25764,HR,Checked-out,2009-05-05,2009-05-14,2009-05-15,,1,2,0,723.64,72.36,80.91,823.09,85.45,8.55,14.0,0.0,6,10.0,1.0,723.64,2,361.82
86255,2009-05-14,876,HR,Checked-out,2009-05-09,2009-05-14,2009-05-15,,4,4,0,4005.48,400.52,515.36,4830.64,427.28,42.72,397.88,72.12,5,10.0,1.0,4005.48,4,1001.37
86369,2009-05-14,124180,GR,Checked-out,2009-05-14,2009-05-14,2009-05-15,,1,2,0,5275.856,527.571,589.986,6001.841,623.785,62.415,102.2,0.0,5,3.0,1.0,5275.856,2,2637.928
86370,2009-05-14,124182,CYP,Checked-out,2009-05-14,2009-05-14,2009-05-15,,1,2,0,5275.856,527.571,589.986,6001.841,623.785,62.415,102.2,0.0,5,3.0,1.0,5275.856,2,2637.928
86338,2009-05-14,106493,HR,Checked-out,2009-05-13,2009-05-14,2009-05-15,,1,2,0,4460.01,445.99,495.63,5174.37,299.1,29.9,415.26,19.74,2,2.0,1.0,4460.01,2,2230.005
86362,2009-05-14,22271,HR,Checked-out,2009-05-14,2009-05-14,2009-05-15,,1,1,0,730.45,73.05,77.32,780.18,42.73,4.27,7.0,0.0,2,10.0,1.0,730.45,1,730.45
86355,2009-05-14,13614,HR,Checked-out,2009-05-14,2009-05-14,2009-05-15,,1,1,0,611.82,61.18,65.45,661.55,42.73,4.27,7.0,0.0,2,10.0,1.0,611.82,1,611.82
86304,2009-05-14,123982,HR,Checked-out,2009-05-12,2009-05-14,2009-05-16,,2,2,0,1223.64,122.36,130.9,1323.1,85.46,8.54,14.0,0.0,2,10.0,2.0,611.82,2,305.91
86357,2009-05-14,24745,HR,Checked-out,2009-05-14,2009-05-14,2009-05-15,,1,1,0,1511.82,151.18,155.45,1561.55,42.73,4.27,7.0,0.0,7,10.0,1.0,1511.82,1,1511.82
85288,2009-05-14,62339,HR,Checked-out,2009-04-01,2009-05-14,2009-05-16,,4,4,0,3670.92,367.08,392.7,3969.3,256.38,25.62,42.0,0.0,3,3.0,2.0,1835.46,4,458.865
86308,2009-05-14,29370,HR,Checked-out,2009-05-12,2009-05-14,2009-05-15,,1,1,0,511.82,51.18,55.45,561.55,42.73,4.27,7.0,0.0,2,10.0,1.0,511.82,1,511.82
86069,2009-05-14,57442,HR,Checked-out,2009-05-01,2009-05-14,2009-05-16,,1,2,0,2559.1,255.9,277.26,2807.74,213.64,21.36,35.0,0.0,6,10.0,2.0,1279.55,2,639.775
86322,2009-05-14,107942,HR,Checked-out,2009-05-13,2009-05-14,2009-05-17,,1,2,0,523.64,52.36,60.91,623.09,85.45,8.55,14.0,0.0,6,10.0,3.0,174.54666666666665,2,87.27333333333333
86342,2009-05-14,124071,SLO,Checked-out,2009-05-13,2009-05-14,2009-05-15,,1,1,0,3101.113,310.104,341.275,3464.142,311.929,31.171,51.1,0.0,2,9.0,1.0,3101.113,1,3101.113
86358,2009-05-14,5961,HR,Checked-out,2009-05-14,2009-05-14,2009-05-15,,3,3,0,1835.46,183.54,196.35,1984.65,128.19,12.81,21.0,0.0,3,10.0,1.0,1835.46,3,611.82
86254,2009-05-14,55949,HR,Checked-out,2009-05-09,2009-05-14,2009-05-17,,4,4,0,1465.44,146.56,163.64,1664.36,170.92,17.08,28.0,0.0,2,2.0,3.0,488.48,4,122.12
86250,2009-05-14,876,HR,Checked-out,2009-05-09,2009-05-14,2009-05-15,,21,27,0,4005.48,400.52,515.36,4830.64,427.28,42.72,397.88,72.12,5,10.0,1.0,4005.48,27,148.35111111111112
86321,2009-05-15,122466,I,Checked-out,2009-05-13,2009-05-15,2009-05-16,,1,1,0,4755.439,475.522,598.819,7325.842,311.929,31.171,2258.474,92.126,3,9.0,1.0,4755.439,1,4755.439
86380,2009-05-15,124191,D,Checked-out,2009-05-15,2009-05-15,2009-05-16,,1,2,0,6684.829,668.461,730.876,7410.814,623.785,62.415,102.2,0.0,6,3.0,1.0,6684.829,2,3342.4145
86361,2009-05-15,29208,HR,Checked-out,2009-05-14,2009-05-15,2009-05-16,,1,1,0,1103.64,110.36,118.9,1396.1,85.46,8.54,207.0,0.0,2,9.0,1.0,1103.64,1,1103.64
86397,2009-05-15,124216,HR,Checked-out,2009-05-15,2009-05-15,2009-05-16,,2,2,0,1632.72,163.28,184.44,1789.56,85.46,8.54,71.38,12.62,6,4.0,1.0,1632.72,2,816.36
86389,2009-05-15,78145,HR,Checked-out,2009-05-15,2009-05-15,2009-05-16,,2,2,0,1160.0,116.0,124.54,1259.46,85.46,8.54,14.0,0.0,3,10.0,1.0,1160.0,2,580.0
86395,2009-05-15,78290,I,Checked-out,2009-05-15,2009-05-15,2009-05-17,,1,2,0,730.68,73.07,81.62,830.13,85.45,8.55,14.0,0.0,6,3.0,2.0,365.34,2,182.67
85463,2009-05-15,6414,HR,Checked-out,2009-04-08,2009-05-15,2009-05-16,,6,6,0,3316.38,331.62,357.24,3614.76,256.38,25.62,42.0,0.0,2,10.0,1.0,3316.38,6,552.73
86396,2009-05-15,124214,HR,Checked-out,2009-05-15,2009-05-15,2009-05-16,,1,2,0,569.09,56.91,65.46,661.54,85.45,8.55,7.0,0.0,2,3.0,1.0,569.09,2,284.545
86198,2009-05-15,44181,HR,Checked-out,2009-05-07,2009-05-15,2009-05-16,,1,1,0,420.91,42.09,46.36,470.64,42.73,4.27,7.0,0.0,5,2.0,1.0,420.91,1,420.91
86372,2009-05-15,124189,HR,Checked-out,2009-05-15,2009-05-15,2009-05-16,,1,2,0,823.64,82.36,90.91,923.09,85.45,8.55,14.0,0.0,6,10.0,1.0,823.64,2,411.82
86307,2009-05-15,148498,HR,Checked-out,2009-05-12,2009-05-15,2009-05-17,,1,1,0,511.82,51.18,55.45,561.55,42.73,4.27,7.0,0.0,2,4.0,2.0,255.91,1,255.91
86212,2009-05-15,108036,HR,Checked-out,2009-05-07,2009-05-15,2009-05-16,,2,2,0,1835.46,183.54,196.35,1984.65,128.19,12.81,21.0,0.0,2,10.0,1.0,1835.46,2,917.73
86360,2009-05-15,46074,HR,Checked-out,2009-05-14,2009-05-15,2009-05-16,,2,2,0,1223.64,122.36,148.93,1405.07,85.46,8.54,95.97,18.03,2,10.0,1.0,1223.64,2,611.82
85927,2009-05-15,105501,HR,Checked-out,2009-04-25,2009-05-15,2009-05-18,,2,2,0,1223.64,122.36,130.9,1346.1,85.46,8.54,37.0,0.0,2,10.0,3.0,407.88000000000005,2,203.94000000000003
86326,2009-05-16,117003,HR,Checked-out,2009-05-13,2009-05-16,2009-05-18,,2,4,0,7533.6,753.36,878.19,8985.57,1247.57,124.83,204.4,0.0,5,4.0,2.0,3766.8,4,941.7
86394,2009-05-16,30992,HR,Checked-out,2009-05-15,2009-05-16,2009-05-17,,1,3,0,1003.64,100.36,113.18,1221.82,128.18,12.82,90.0,0.0,6,4.0,1.0,1003.64,3,334.5466666666667
84360,2009-05-16,89521,HR,Checked-out,2009-02-19,2009-05-16,2009-05-17,,40,55,0,151986.0,15198.016,16913.443,171900.473,17155.073,1715.427,2759.4,0.0,5,2.0,1.0,151986.0,55,2763.3818181818183
86324,2009-05-16,19314,HR,Checked-out,2009-05-13,2009-05-16,2009-05-17,,1,2,0,723.64,72.36,80.91,823.09,85.45,8.55,14.0,0.0,6,10.0,1.0,723.64,2,361.82
86309,2009-05-16,103228,HR,Checked-out,2009-05-12,2009-05-16,2009-05-17,,1,1,0,816.36,81.64,85.91,866.09,42.73,4.27,7.0,0.0,2,10.0,1.0,816.36,1,816.36
80515,2009-05-16,86884,HR,Checked-out,2008-09-06,2009-05-16,2009-05-17,,7,10,0,17265.23,1726.45,2453.749,25049.731,2495.213,249.587,5289.288,477.712,5,2.0,1.0,17265.23,10,1726.523
86422,2009-05-16,124267,CH,Checked-out,2009-05-16,2009-05-16,2009-05-17,,1,2,0,569.09,56.91,65.46,668.54,85.45,8.55,14.0,0.0,5,3.0,1.0,569.09,2,284.545
86363,2009-05-16,55949,HR,Checked-out,2009-05-14,2009-05-16,2009-05-17,,9,9,0,4762.68,476.32,531.83,5409.17,555.49,55.51,91.0,0.0,2,2.0,1.0,4762.68,9,529.1866666666667
86305,2009-05-16,6023,HR,Checked-out,2009-05-12,2009-05-16,2009-05-18,,1,1,0,651.82,65.18,69.45,701.55,42.73,4.27,7.0,0.0,3,10.0,2.0,325.91,1,325.91
83783,2009-05-16,74145,GB,Checked-out,2009-01-23,2009-05-16,2009-05-17,,15,24,0,55461.239,5546.321,7736.905,78547.635,7485.639,748.761,15600.757,1441.823,5,3.0,1.0,55461.239,24,2310.8849583333335
86329,2009-05-16,81445,NL,Checked-out,2009-05-13,2009-05-16,2009-05-17,,1,1,0,5395.868,539.616,570.787,5758.897,311.929,31.171,51.1,0.0,3,1.0,1.0,5395.868,1,5395.868
86423,2009-05-16,124269,IRL,Checked-out,2009-05-16,2009-05-16,2009-05-17,,1,1,0,457.27,45.73,68.03,663.97,42.73,4.27,163.97,18.03,2,3.0,1.0,457.27,1,457.27
86385,2009-05-16,74815,HR,Checked-out,2009-05-15,2009-05-16,2009-05-17,,1,1,0,695.45,69.55,87.24,806.16,42.73,4.27,67.98,13.42,2,10.0,1.0,695.45,1,695.45
86408,2009-05-16,29208,HR,Checked-out,2009-05-16,2009-05-16,2009-05-19,,1,1,0,591.82,59.18,63.45,834.55,42.73,4.27,200.0,0.0,5,9.0,3.0,197.27333333333334,1,197.27333333333334
85603,2009-05-17,105204,F,Checked-out,2009-04-12,2009-05-17,2009-05-18,,1,2,0,4205.895,420.553,482.968,8143.88,623.785,62.415,3314.2,0.0,6,3.0,1.0,4205.895,2,2102.9475
86390,2009-05-17,124199,D,Checked-out,2009-05-15,2009-05-17,2009-05-25,,2,2,0,1303.64,130.36,138.9,1403.1,85.46,8.54,14.0,0.0,2,9.0,8.0,162.955,2,81.4775
86425,2009-05-17,124343,HR,Checked-out,2009-05-17,2009-05-17,2009-05-18,,1,1,0,611.82,61.18,65.45,661.55,42.73,4.27,7.0,0.0,3,4.0,1.0,611.82,1,611.82
86298,2009-05-17,107942,HR,Checked-out,2009-05-12,2009-05-17,2009-05-19,,3,3,0,1249.08,124.92,174.54,1862.46,128.19,12.81,485.19,36.81,3,10.0,2.0,624.54,3,208.17999999999998
85966,2009-05-17,55165,F,Checked-out,2009-04-28,2009-05-17,2009-05-18,,1,2,0,5279.068,527.936,610.645,6097.179,623.785,62.415,194.326,20.294,5,3.0,1.0,5279.068,2,2639.534
86424,2009-05-17,124340,HR,Checked-out,2009-05-17,2009-05-17,2009-05-18,,1,3,0,730.91,73.09,85.91,880.09,128.18,12.82,21.0,0.0,6,4.0,1.0,730.91,3,243.63666666666666
86409,2009-05-17,117991,AUS,Checked-out,2009-05-16,2009-05-17,2009-05-18,,1,2,0,769.09,76.91,85.46,868.54,85.45,8.55,14.0,0.0,6,3.0,1.0,769.09,2,384.545
85820,2009-05-17,619,HR,Checked-out,2009-04-21,2009-05-17,2009-05-22,,1,1,0,1883.4,188.34,219.511,2246.429,311.929,31.171,51.1,0.0,2,10.0,5.0,376.68,1,376.68
86296,2009-05-17,119670,HR,Checked-out,2009-05-12,2009-05-17,2009-05-18,,1,1,0,1883.4,188.34,219.511,2246.429,311.929,31.171,51.1,0.0,5,10.0,1.0,1883.4,1,1883.4
86426,2009-05-17,10551,HR,Checked-out,2009-05-17,2009-05-17,2009-05-18,,1,2,0,773.64,77.36,85.91,873.09,85.45,8.55,14.0,0.0,6,4.0,1.0,773.64,2,386.82
86234,2009-05-17,117003,HR,Checked-out,2009-05-08,2009-05-17,2009-05-18,,1,2,0,1041.09,104.11,260.08,1895.12,189.08,18.92,664.95,137.05,6,5.0,1.0,1041.09,2,520.545
86393,2009-05-17,38936,GB,Checked-out,2009-05-15,2009-05-17,2009-05-20,,1,1,0,2373.595,237.323,268.494,2736.624,311.929,31.171,51.1,0.0,3,3.0,3.0,791.1983333333333,1,791.1983333333333
86433,2009-05-18,124398,I,Checked-out,2009-05-18,2009-05-18,2009-05-19,,2,2,0,1632.72,163.28,171.82,1732.18,85.46,8.54,14.0,0.0,5,3.0,1.0,1632.72,2,816.36
86365,2009-05-18,1152,HR,Checked-out,2009-05-14,2009-05-18,2009-05-19,,1,1,0,611.82,61.18,65.45,661.55,42.73,4.27,7.0,0.0,2,10.0,1.0,611.82,1,611.82
82581,2009-05-18,74145,GB,Checked-out,2008-11-20,2009-05-18,2009-05-19,,9,15,0,70708.019,7070.634,10271.465,104403.578,10916.493,1092.007,22779.066,2108.824,5,1.0,1.0,70708.019,15,4713.867933333333
86411,2009-05-18,33178,HR,Checked-out,2009-05-16,2009-05-18,2009-05-19,,1,1,0,611.82,61.18,65.45,661.55,42.73,4.27,7.0,0.0,2,10.0,1.0,611.82,1,611.82
86432,2009-05-18,124397,I,Checked-out,2009-05-18,2009-05-18,2009-05-19,,1,1,0,816.36,81.64,85.91,884.09,42.73,4.27,25.0,0.0,5,3.0,1.0,816.36,1,816.36
86434,2009-05-18,12114,HR,Checked-out,2009-05-18,2009-05-18,2009-05-19,,2,2,0,1632.72,163.28,184.44,1789.56,85.46,8.54,71.38,12.62,5,10.0,1.0,1632.72,2,816.36
84331,2009-05-18,74145,GB,Checked-out,2009-02-19,2009-05-18,2009-05-20,,12,20,0,70708.019,7070.634,10271.465,104403.578,10916.493,1092.007,22779.066,2108.824,5,1.0,2.0,35354.0095,20,1767.700475
86430,2009-05-18,124360,HR,Checked-out,2009-05-18,2009-05-18,2009-05-19,,1,2,0,3766.8,376.68,439.095,4492.785,623.785,62.415,102.2,0.0,5,4.0,1.0,3766.8,2,1883.4
86435,2009-05-18,73508,HR,Checked-out,2009-05-18,2009-05-18,2009-05-19,,1,1,0,4468.987,446.906,478.077,4832.016,311.929,31.171,51.1,0.0,5,4.0,1.0,4468.987,1,4468.987
85552,2009-05-19,105204,F,Checked-out,2009-04-11,2009-05-19,2009-05-20,,1,2,0,5286.295,528.593,591.008,6012.28,623.785,62.415,102.2,0.0,6,3.0,1.0,5286.295,2,2643.1475
86171,2009-05-19,29174,HR,Checked-out,2009-05-06,2009-05-19,2009-05-21,,2,2,0,1105.46,110.54,119.08,1204.92,85.46,8.54,14.0,0.0,2,10.0,2.0,552.73,2,276.365
86258,2009-05-19,108277,D,Checked-out,2009-05-09,2009-05-19,2009-05-20,,1,1,0,651.82,65.18,69.45,701.55,42.73,4.27,7.0,0.0,2,3.0,1.0,651.82,1,651.82
83192,2009-05-19,63575,SLO,Checked-out,2008-12-17,2009-05-19,2009-05-20,,8,13,0,26374.973,2637.271,3042.859,31093.985,4054.712,405.588,664.3,0.0,5,1.0,1.0,26374.973,13,2028.844076923077
80774,2009-05-19,73430,HR,Checked-out,2008-09-16,2009-05-19,2009-05-20,,22,40,0,152018.704,15202.688,22667.303,243762.549,24951.692,2496.308,66792.153,4968.307,5,2.0,1.0,152018.704,40,3800.4676
86375,2009-05-19,104743,IL,Checked-out,2009-05-15,2009-05-19,2009-05-21,,1,1,0,611.82,61.18,65.45,661.55,42.73,4.27,7.0,0.0,2,3.0,2.0,305.91,1,305.91
80415,2009-05-19,86884,HR,Checked-out,2008-09-03,2009-05-19,2009-05-20,,21,43,0,87108.199,8710.725,10076.993,101611.766,13411.56,1341.74,1092.007,24.528,5,2.0,1.0,87108.199,43,2025.7720697674417
86182,2009-05-19,58596,HR,Checked-out,2009-05-06,2009-05-19,2009-05-21,,2,2,0,1303.64,130.36,138.9,1403.1,85.46,8.54,14.0,0.0,2,3.0,2.0,651.82,2,325.91
86346,2009-05-19,23589,I,Checked-out,2009-05-13,2009-05-19,2009-05-23,,1,1,0,21495.288,2149.558,2763.123,27188.923,1871.574,187.026,3822.061,426.539,5,1.0,4.0,5373.822,1,5373.822
86343,2009-05-19,124072,HR,Checked-out,2009-05-13,2009-05-19,2009-05-23,,1,1,0,651.82,65.18,69.45,809.55,42.73,4.27,115.0,0.0,2,10.0,4.0,162.955,1,162.955
86436,2009-05-19,29192,HR,Checked-out,2009-05-19,2009-05-19,2009-05-20,,1,1,0,766.36,76.64,80.91,816.09,42.73,4.27,7.0,0.0,6,10.0,1.0,766.36,1,766.36
